model,day,event_id,market_id,model_prob_yes,yes_ask,no_ask,outcome,platform,pnl,cost
Gemini 3.1 Pro (Variant B),3,E0089,M00220,0.99,98.0,3.0,1.0,Kalshi,0.00020000000000000052,0.009800000000000008
Gemini 3.1 Pro (Variant B),3,E0090,M00221,0.01,3.3000000000000003,99.4,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),3,E0090,M00222,0.45,48.0,50.0,0.0,Polymarket,0.025000000000000022,0.025000000000000022
Gemini 3.1 Pro (Variant B),3,E0090,M00223,0.35,48.76,46.0,0.0,Polymarket,0.1026,0.0874
Gemini 3.1 Pro (Variant B),3,E0091,M00224,0.11,7.000000000000001,94.0,0.0,Kalshi,-0.0028,0.0028
Gemini 3.1 Pro (Variant B),3,E0091,M00225,0.03,3.0,98.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0092,M00226,0.98,91.0,10.0,1.0,Kalshi,0.0063,0.06369999999999995
Gemini 3.1 Pro (Variant B),3,E0092,M00227,0.02,10.0,91.0,0.0,Kalshi,0.0063,0.06369999999999995
Gemini 3.1 Pro (Variant B),3,E0093,M00228,0.58,59.0,42.0,1.0,Kalshi,-2.3314683517128286e-17,2.3314683517128286e-17
Gemini 3.1 Pro (Variant B),3,E0093,M00229,0.42,42.0,59.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0094,M00230,0.66,68.0,33.0,1.0,Kalshi,-0.003299999999999985,0.003299999999999985
Gemini 3.1 Pro (Variant B),3,E0094,M00231,0.3399999999999999,33.0,68.0,0.0,Kalshi,-0.0032999999999999666,0.0032999999999999666
Gemini 3.1 Pro (Variant B),3,E0095,M00232,0.99,74.0,28.000000000000004,1.0,Kalshi,0.065,0.185
Gemini 3.1 Pro (Variant B),3,E0095,M00233,0.01,28.000000000000004,74.0,0.0,Kalshi,0.065,0.185
Gemini 3.1 Pro (Variant B),3,E0096,M00234,0.5,51.0,50.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0096,M00235,0.47,48.0,54.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0097,M00236,0.01,0.6,99.5,0.0,Kalshi,-2.4e-05,2.4e-05
Gemini 3.1 Pro (Variant B),3,E0097,M00237,0.01,1.2,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0097,M00238,0.001,0.2,99.9,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0097,M00239,0.01,1.2,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0097,M00240,0.01,1.5,98.6,0.0,Kalshi,5.6000000000000494e-05,0.003944000000000003
Gemini 3.1 Pro (Variant B),3,E0097,M00241,0.01,1.2,98.9,0.0,Kalshi,1.0999999999998641e-05,0.0009889999999998912
Gemini 3.1 Pro (Variant B),3,E0097,M00242,0.01,1.3,99.3,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0097,M00243,0.01,1.2,98.9,0.0,Kalshi,1.0999999999998641e-05,0.0009889999999998912
Gemini 3.1 Pro (Variant B),3,E0097,M00244,0.01,1.2,98.9,0.0,Kalshi,1.0999999999998641e-05,0.0009889999999998912
Gemini 3.1 Pro (Variant B),3,E0097,M00245,0.01,1.1,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0097,M00246,0.02,1.9,98.2,0.0,Kalshi,-1.9000000000000018e-05,1.9000000000000018e-05
Gemini 3.1 Pro (Variant B),3,E0098,M00247,0.72,75.0,26.0,1.0,Kalshi,-0.005200000000000005,0.005200000000000005
Gemini 3.1 Pro (Variant B),3,E0098,M00248,0.28,26.0,75.0,0.0,Kalshi,-0.005200000000000005,0.005200000000000005
Gemini 3.1 Pro (Variant B),3,E0099,M00249,0.72,79.0,24.0,1.0,Kalshi,-0.009600000000000008,0.009600000000000008
Gemini 3.1 Pro (Variant B),3,E0099,M00250,0.28,24.0,79.0,0.0,Kalshi,-0.009600000000000008,0.009600000000000008
Gemini 3.1 Pro (Variant B),3,E0100,M00251,0.21,21.0,80.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0100,M00252,0.16,17.0,84.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0101,M00253,0.49,28.999999999999996,72.0,1.0,Kalshi,0.14200000000000002,0.057999999999999996
Gemini 3.1 Pro (Variant B),3,E0101,M00254,0.51,72.0,28.999999999999996,0.0,Kalshi,0.14200000000000002,0.057999999999999996
Gemini 3.1 Pro (Variant B),3,E0102,M00255,0.46,49.0,54.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0103,M00256,0.14,25.0,76.0,0.0,Kalshi,0.023999999999999994,0.07599999999999998
Gemini 3.1 Pro (Variant B),3,E0104,M00257,0.34,35.0,66.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0104,M00258,0.14,15.0,86.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0104,M00259,0.34,34.0,67.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0104,M00260,0.15,19.0,82.0,0.0,Kalshi,0.0054000000000000055,0.02460000000000002
Gemini 3.1 Pro (Variant B),3,E0105,M00261,0.42,42.0,60.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0105,M00262,0.5800000000000001,60.0,42.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0106,M00263,0.94,94.0,7.000000000000001,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0106,M00264,0.06,7.000000000000001,94.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0107,M00265,0.02,3.5999999999999996,97.46,0.0,Polymarket,0.0001371600000000025,0.005262840000000069
Gemini 3.1 Pro (Variant B),3,E0107,M00266,0.001,0.4,99.8,0.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
Gemini 3.1 Pro (Variant B),3,E0108,M00267,0.63,64.0,38.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0108,M00268,0.37,38.0,64.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0109,M00269,0.54,54.0,47.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0109,M00270,0.4599999999999999,47.0,54.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0110,M00271,0.12,14.000000000000002,87.0,1.0,Kalshi,-0.008700000000000008,0.008700000000000008
Gemini 3.1 Pro (Variant B),3,E0111,M00272,0.52,55.00000000000001,50.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0111,M00273,0.48,50.0,55.00000000000001,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0112,M00274,0.65,66.0,35.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0112,M00275,0.35,35.0,66.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0113,M00276,0.27,27.0,74.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0113,M00277,0.73,74.0,27.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0114,M00278,0.43,43.0,57.99999999999999,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0114,M00279,0.5700000000000001,57.99999999999999,43.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0115,M00280,0.67,69.0,32.0,1.0,Kalshi,-0.003199999999999985,0.003199999999999985
Gemini 3.1 Pro (Variant B),3,E0115,M00281,0.3299999999999999,32.0,69.0,0.0,Kalshi,-0.003199999999999967,0.003199999999999967
Gemini 3.1 Pro (Variant B),3,E0116,M00282,0.55,55.00000000000001,46.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0116,M00283,0.4499999999999999,46.0,55.00000000000001,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0117,M00284,0.96,99.0,44.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0117,M00285,0.04,44.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0118,M00286,0.73,76.0,25.0,1.0,Kalshi,-0.0050000000000000044,0.0050000000000000044
Gemini 3.1 Pro (Variant B),3,E0118,M00287,0.27,25.0,76.0,0.0,Kalshi,-0.0050000000000000044,0.0050000000000000044
Gemini 3.1 Pro (Variant B),3,E0119,M00288,0.01,2.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0119,M00289,0.01,2.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0119,M00290,0.02,5.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0119,M00291,0.02,2.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0120,M00292,0.54,55.00000000000001,46.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0120,M00293,0.4599999999999999,46.0,55.00000000000001,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0121,M00294,0.64,67.0,34.0,1.0,Kalshi,-0.0067999999999999875,0.0067999999999999875
Gemini 3.1 Pro (Variant B),3,E0121,M00295,0.36,34.0,67.0,0.0,Kalshi,-0.0067999999999999875,0.0067999999999999875
Gemini 3.1 Pro (Variant B),3,E0122,M00296,0.06,6.0,95.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0122,M00297,0.34,34.0,68.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0122,M00298,0.27,30.0,71.0,0.0,Kalshi,0.0058000000000000065,0.014200000000000011
Gemini 3.1 Pro (Variant B),3,E0123,M00299,0.62,62.0,39.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0123,M00300,0.38,39.0,62.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0124,M00301,0.66,66.0,35.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0124,M00302,0.3399999999999999,35.0,66.0,0.0,Kalshi,3.774758283725532e-17,7.327471962526034e-17
Gemini 3.1 Pro (Variant B),3,E0125,M00303,0.76,77.0,25.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0125,M00304,0.24,25.0,77.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),3,E0126,M00305,0.56,59.0,43.0,0.0,Kalshi,0.005699999999999973,0.00429999999999998
Gemini 3.1 Pro (Variant B),3,E0126,M00306,0.4399999999999999,43.0,59.0,1.0,Kalshi,0.005699999999999942,0.004299999999999956
Gemini 3.1 Pro (Variant B),3,E0127,M00307,0.66,70.0,31.0,0.0,Kalshi,0.020699999999999982,0.00929999999999999
Gemini 3.1 Pro (Variant B),3,E0127,M00308,0.3399999999999999,31.0,70.0,1.0,Kalshi,0.02069999999999994,0.009299999999999973
Gemini 3.1 Pro (Variant B),3,E0128,M00309,0.39,38.0,63.0,1.0,Kalshi,0.006200000000000006,0.0038000000000000035
Gemini 3.1 Pro (Variant B),3,E0128,M00310,0.61,63.0,38.0,0.0,Kalshi,0.006200000000000006,0.0038000000000000035
Gemini 3.1 Pro (Variant B),4,E0129,M00311,0.98,99.0,2.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0129,M00312,0.02,2.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0130,M00313,0.33,17.0,84.0,0.0,Kalshi,-0.027200000000000002,0.027200000000000002
Gemini 3.1 Pro (Variant B),4,E0130,M00314,0.03,3.0,98.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0130,M00315,0.01,5.0,96.0,0.0,Kalshi,0.0012000000000000031,0.028800000000000023
Gemini 3.1 Pro (Variant B),4,E0131,M00316,0.96,98.0,7.000000000000001,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0131,M00317,0.04,7.000000000000001,98.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0132,M00318,0.75,74.0,27.0,0.0,Kalshi,-0.007400000000000006,0.007400000000000006
Gemini 3.1 Pro (Variant B),4,E0132,M00319,0.25,27.0,74.0,1.0,Kalshi,-0.007400000000000006,0.007400000000000006
Gemini 3.1 Pro (Variant B),4,E0133,M00320,0.98,99.0,2.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0133,M00321,0.01,2.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0134,M00322,0.77,78.0,27.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0134,M00323,0.2299999999999999,27.0,78.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0135,M00324,0.02,2.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0135,M00325,0.98,99.0,2.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0136,M00326,0.88,89.0,15.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0136,M00327,0.12,15.0,89.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0137,M00328,0.45,82.0,64.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0137,M00329,0.55,64.0,82.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0138,M00330,0.001,1.1,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0138,M00331,0.98,99.0,12.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0138,M00332,0.001,1.0,99.51,0.0,Polymarket,1.9109999999999266e-05,0.0038808899999999043
Gemini 3.1 Pro (Variant B),4,E0139,M00333,0.001,0.1,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0139,M00334,0.01,0.2,99.9,0.0,Polymarket,-1.6e-05,1.6e-05
Gemini 3.1 Pro (Variant B),4,E0140,M00335,0.01,0.8,99.9,0.0,Polymarket,-1.6e-05,1.6e-05
Gemini 3.1 Pro (Variant B),4,E0140,M00336,0.99,99.9,0.8,1.0,Polymarket,-1.600000000000007e-05,1.600000000000007e-05
Gemini 3.1 Pro (Variant B),4,E0141,M00337,0.001,2.9000000000000004,99.56,0.0,Polymarket,1.4959999999999626e-05,0.003385039999999959
Gemini 3.1 Pro (Variant B),4,E0141,M00338,0.001,1.0,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0142,M00339,0.01,4.0,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0142,M00340,0.99,99.9,4.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0143,M00341,0.2,27.0,82.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0143,M00342,0.03,6.6000000000000005,97.6,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0144,M00343,0.92,97.0,4.0,1.0,Kalshi,-0.0015999999999999983,0.0015999999999999983
Gemini 3.1 Pro (Variant B),4,E0144,M00344,0.0799999999999999,4.0,97.0,0.0,Kalshi,-0.0015999999999999962,0.0015999999999999962
Gemini 3.1 Pro (Variant B),4,E0145,M00345,0.99,69.0,32.0,1.0,Kalshi,0.09300000000000003,0.20700000000000002
Gemini 3.1 Pro (Variant B),4,E0145,M00346,0.001,32.0,69.0,0.0,Kalshi,0.09579000000000004,0.21321
Gemini 3.1 Pro (Variant B),4,E0146,M00347,0.99,24.0,80.0,1.0,Kalshi,0.5700000000000001,0.18
Gemini 3.1 Pro (Variant B),4,E0146,M00348,0.01,80.0,24.0,0.0,Kalshi,0.5700000000000001,0.18
Gemini 3.1 Pro (Variant B),4,E0147,M00349,0.98,94.0,8.0,1.0,Kalshi,0.0024000000000000063,0.03760000000000003
Gemini 3.1 Pro (Variant B),4,E0147,M00350,0.02,8.0,94.0,0.0,Kalshi,0.0024000000000000063,0.03760000000000003
Gemini 3.1 Pro (Variant B),4,E0148,M00351,0.001,1.17,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0148,M00352,0.999,99.9,1.17,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0149,M00353,0.001,1.1,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0149,M00354,0.999,99.9,1.1,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0150,M00355,0.01,1.3,99.7,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0150,M00356,0.99,99.7,1.3,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0151,M00357,0.99,95.0,8.0,1.0,Kalshi,0.0020000000000000018,0.038000000000000034
Gemini 3.1 Pro (Variant B),4,E0151,M00358,0.75,74.0,28.999999999999996,1.0,Kalshi,0.0026000000000000025,0.007400000000000006
Gemini 3.1 Pro (Variant B),4,E0152,M00359,0.01,62.0,39.0,0.0,Kalshi,0.366,0.23399999999999999
Gemini 3.1 Pro (Variant B),4,E0152,M00360,0.99,40.0,61.0,1.0,Kalshi,0.354,0.236
Gemini 3.1 Pro (Variant B),4,E0153,M00361,0.99,51.0,50.0,1.0,Polymarket,0.2352,0.2448
Gemini 3.1 Pro (Variant B),4,E0153,M00362,0.01,50.0,51.0,0.0,Polymarket,0.2352,0.2448
Gemini 3.1 Pro (Variant B),4,E0154,M00363,0.01,14.000000000000002,99.0,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0154,M00364,0.99,99.0,14.000000000000002,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0155,M00365,0.08,10.0,86.0,0.0,Polymarket,0.008400000000000012,0.05160000000000004
Gemini 3.1 Pro (Variant B),4,E0156,M00366,0.32,36.0,65.0,0.0,Kalshi,0.010499999999999971,0.019499999999999944
Gemini 3.1 Pro (Variant B),4,E0156,M00367,0.6799999999999999,65.0,36.0,1.0,Kalshi,0.010499999999999971,0.019499999999999944
Gemini 3.1 Pro (Variant B),4,E0157,M00368,0.99,85.0,16.0,1.0,Kalshi,0.021000000000000005,0.11900000000000001
Gemini 3.1 Pro (Variant B),4,E0157,M00369,0.01,16.0,85.0,0.0,Kalshi,0.021000000000000005,0.11900000000000001
Gemini 3.1 Pro (Variant B),4,E0158,M00370,0.75,84.0,22.0,1.0,Kalshi,-0.0066,0.0066
Gemini 3.1 Pro (Variant B),4,E0158,M00371,0.25,22.0,84.0,0.0,Kalshi,-0.0066,0.0066
Gemini 3.1 Pro (Variant B),4,E0159,M00372,0.99,66.0,35.0,1.0,Kalshi,0.11219999999999997,0.2178
Gemini 3.1 Pro (Variant B),4,E0159,M00373,0.01,35.0,66.0,0.0,Kalshi,0.11219999999999997,0.2178
Gemini 3.1 Pro (Variant B),4,E0160,M00374,0.99,98.0,3.0,1.0,Kalshi,0.00020000000000000052,0.009800000000000008
Gemini 3.1 Pro (Variant B),4,E0160,M00375,0.01,3.0,98.0,0.0,Kalshi,0.00020000000000000052,0.009800000000000008
Gemini 3.1 Pro (Variant B),4,E0161,M00376,0.14,15.0,86.0,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0161,M00377,0.86,86.0,15.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0162,M00378,0.01,0.1,99.9,0.0,Polymarket,-9.000000000000002e-06,9.000000000000002e-06
Gemini 3.1 Pro (Variant B),4,E0162,M00379,0.99,99.9,0.1,1.0,Polymarket,-9.000000000000009e-06,9.000000000000009e-06
Gemini 3.1 Pro (Variant B),4,E0163,M00380,0.18,21.0,80.0,0.0,Polymarket,0.0040000000000000036,0.016000000000000014
Gemini 3.1 Pro (Variant B),4,E0163,M00381,0.8200000000000001,80.0,21.0,1.0,Polymarket,0.0040000000000000036,0.016000000000000014
Gemini 3.1 Pro (Variant B),4,E0164,M00382,0.89,90.0,13.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0164,M00383,0.1099999999999999,13.0,90.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0165,M00384,0.16,19.0,82.0,0.0,Kalshi,0.0036000000000000025,0.016400000000000015
Gemini 3.1 Pro (Variant B),4,E0165,M00385,0.84,82.0,19.0,1.0,Kalshi,0.0036000000000000025,0.016400000000000015
Gemini 3.1 Pro (Variant B),4,E0166,M00386,0.63,63.0,38.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0166,M00387,0.37,38.0,63.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),4,E0167,M00388,0.98,99.0,5.91,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0167,M00389,0.02,5.91,99.0,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0168,M00390,0.52,51.0,50.0,0.0,Polymarket,-0.005100000000000005,0.005100000000000005
Gemini 3.1 Pro (Variant B),4,E0168,M00391,0.48,50.0,51.0,1.0,Polymarket,-0.005100000000000005,0.005100000000000005
Gemini 3.1 Pro (Variant B),4,E0169,M00392,0.01,2.0,99.49,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0169,M00393,0.99,99.49,2.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0170,M00394,0.01,1.0,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0170,M00395,0.99,99.9,1.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0171,M00396,0.001,0.1,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),4,E0171,M00397,0.999,99.9,0.1,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),5,E0172,M00398,0.97,99.0,8.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),5,E0172,M00399,0.03,8.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),5,E0173,M00400,0.97,98.0,3.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),5,E0173,M00401,0.03,3.0,98.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),5,E0174,M00402,0.76,47.0,56.00000000000001,1.0,Kalshi,0.15370000000000003,0.1363
Gemini 3.1 Pro (Variant B),5,E0174,M00403,0.24,56.00000000000001,47.0,0.0,Kalshi,0.15370000000000003,0.1363
Gemini 3.1 Pro (Variant B),6,E0175,M00404,0.87,86.0,15.0,1.0,Kalshi,0.001400000000000002,0.008600000000000007
Gemini 3.1 Pro (Variant B),6,E0176,M00405,0.99,99.0,2.0,1.0,Kalshi,,
Gemini 3.1 Pro (Variant B),6,E0176,M00406,0.01,2.0,99.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),6,E0177,M00407,0.56,25.0,78.0,0.0,Kalshi,-0.07750000000000001,0.07750000000000001
Gemini 3.1 Pro (Variant B),6,E0177,M00408,0.4399999999999999,78.0,25.0,1.0,Kalshi,-0.07750000000000001,0.07750000000000001
Gemini 3.1 Pro (Variant B),6,E0178,M00409,0.99,93.0,55.00000000000001,1.0,Kalshi,0.004199999999999995,0.05579999999999995
Gemini 3.1 Pro (Variant B),6,E0178,M00410,0.01,55.00000000000001,93.0,0.0,Kalshi,0.004199999999999995,0.05579999999999995
Gemini 3.1 Pro (Variant B),6,E0179,M00411,0.52,54.0,47.0,1.0,Kalshi,-0.004700000000000004,0.004700000000000004
Gemini 3.1 Pro (Variant B),6,E0179,M00412,0.47,47.0,54.0,0.0,Kalshi,,
Gemini 3.1 Pro (Variant B),6,E0180,M00413,0.96,96.6,4.2,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0181,M00414,0.51,52.0,49.0,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0182,M00415,0.87,50.0,51.0,1.0,Polymarket,0.185,0.185
Gemini 3.1 Pro (Variant B),6,E0182,M00416,0.13,51.0,50.0,0.0,Polymarket,0.185,0.185
Gemini 3.1 Pro (Variant B),6,E0183,M00417,0.84,91.0,9.0,0.0,Polymarket,0.06370000000000003,0.006300000000000003
Gemini 3.1 Pro (Variant B),6,E0184,M00418,0.99,99.9,0.2,1.0,Polymarket,-1.600000000000002e-05,1.600000000000002e-05
Gemini 3.1 Pro (Variant B),6,E0184,M00419,0.01,0.2,99.9,0.0,Polymarket,-1.6e-05,1.6e-05
Gemini 3.1 Pro (Variant B),6,E0185,M00420,0.01,0.5,99.9,0.0,Polymarket,-2.5e-05,2.5e-05
Gemini 3.1 Pro (Variant B),6,E0185,M00421,0.99,99.9,0.5,1.0,Polymarket,-2.5000000000000045e-05,2.5000000000000045e-05
Gemini 3.1 Pro (Variant B),6,E0186,M00422,0.001,45.0,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0186,M00423,0.999,99.9,45.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0187,M00424,0.01,17.0,99.5,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0188,M00425,0.001,0.1,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0189,M00426,0.04,5.28,98.2,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0190,M00427,0.82,94.0,9.0,0.0,Polymarket,0.08190000000000004,0.008100000000000005
Gemini 3.1 Pro (Variant B),6,E0190,M00428,0.18,9.0,94.0,1.0,Polymarket,0.0819,0.0081
Gemini 3.1 Pro (Variant B),6,E0191,M00429,0.88,85.0,17.0,1.0,Polymarket,0.004500000000000004,0.025500000000000023
Gemini 3.1 Pro (Variant B),6,E0191,M00430,0.12,17.0,85.0,0.0,Polymarket,0.004500000000000004,0.025500000000000023
Gemini 3.1 Pro (Variant B),6,E0192,M00431,0.29,34.0,78.29,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0192,M00432,0.71,78.29,34.0,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0193,M00433,0.001,0.2,99.8,0.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
Gemini 3.1 Pro (Variant B),6,E0193,M00434,0.999,99.8,0.2,1.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
Gemini 3.1 Pro (Variant B),6,E0194,M00435,0.41,42.0,59.0,1.0,Polymarket,-6.550315845288423e-17,6.550315845288423e-17
Gemini 3.1 Pro (Variant B),6,E0194,M00436,0.5900000000000001,59.0,42.0,0.0,Polymarket,-6.550315845288423e-17,6.550315845288423e-17
Gemini 3.1 Pro (Variant B),6,E0195,M00437,0.83,98.8,1.2,1.0,Polymarket,-0.0018960000000000003,0.0018960000000000003
Gemini 3.1 Pro (Variant B),6,E0195,M00438,0.17,1.2,98.8,0.0,Polymarket,-0.0018960000000000001,0.0018960000000000001
Gemini 3.1 Pro (Variant B),6,E0196,M00439,0.001,0.1,99.9,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0196,M00440,0.999,99.9,0.1,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0197,M00441,0.78,76.0,25.0,0.0,Polymarket,-0.015200000000000014,0.015200000000000014
Gemini 3.1 Pro (Variant B),6,E0197,M00442,0.2199999999999999,25.0,76.0,1.0,Polymarket,-0.015200000000000099,0.015200000000000099
Gemini 3.1 Pro (Variant B),6,E0198,M00443,0.99,98.97,1.0,1.0,Polymarket,3.089999999999647e-06,0.0002969099999999673
Gemini 3.1 Pro (Variant B),6,E0198,M00444,0.01,1.0,98.97,0.0,Polymarket,3.089999999999647e-06,0.0002969099999999673
Gemini 3.1 Pro (Variant B),6,E0199,M00445,0.01,2.0,99.8,0.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0199,M00446,0.99,99.8,2.0,1.0,Polymarket,,
Gemini 3.1 Pro (Variant B),6,E0200,M00447,0.7,76.0,25.0,1.0,Polymarket,-0.012500000000000011,0.012500000000000011
